LOB,Client,SurveyDate,ReqOrRec,DateIssued,RequiredByDate,RiskImprovementTitle,Status,StatusDate,RiskEngineer,Underwriter,DaysToComplete,IsOpen,DaysOverdue,HasDeadline,LeadTimeDays,RiskCategory,EngineerLoad,ClientOpenImprovements
Property,EDC8922965E8BC747E3E5799DE1578A9,2021-05-04,Requirement,2021-05-10,2021-07-10,Housekeeping,Completed Verified,2021-06-18,92A54B358B4CF53CCA4095E4697E1004,F4A5F77DBC261A64BD853D05F8410365,39.0,True,1501.0,True,61.0,Housekeeping,254,5
Property,EDC8922965E8BC747E3E5799DE1578A9,2021-05-04,Requirement,2021-05-10,2021-09-10,Process_Hazards,Completed Verified,2021-06-18,92A54B358B4CF53CCA4095E4697E1004,F4A5F77DBC261A64BD853D05F8410365,39.0,True,1439.0,True,123.0,Other,254,5
Property,EDC8922965E8BC747E3E5799DE1578A9,2021-05-04,Requirement,2021-05-10,2021-09-10,Process_Hazards,Completed Verified,2021-06-18,92A54B358B4CF53CCA4095E4697E1004,F4A5F77DBC261A64BD853D05F8410365,39.0,True,1439.0,True,123.0,Other,254,5
Property,EDC8922965E8BC747E3E5799DE1578A9,2021-05-04,Requirement,2021-05-10,2021-09-10,External_Storage,Completed Verified,2022-03-28,92A54B358B4CF53CCA4095E4697E1004,F4A5F77DBC261A64BD853D05F8410365,322.0,True,1439.0,True,123.0,Other,254,5
Motor,62E8B5EA7622474A20EAE2D695B2102A,2021-10-14,Recommendation,2021-10-14,,Fleet_Risk_Management,No Response,,FBD1E7BA9564863B88D5C43CB833AFAF,4BAEE84AF7A92177C9064DDC2FC010CE,,True,0.0,False,,Other,414,5
Motor,62E8B5EA7622474A20EAE2D695B2102A,2021-10-14,Recommendation,2021-10-14,,Fleet_Risk_Management,No Response,,FBD1E7BA9564863B88D5C43CB833AFAF,4BAEE84AF7A92177C9064DDC2FC010CE,,True,0.0,False,,Other,414,5
Motor,62E8B5EA7622474A20EAE2D695B2102A,2021-10-14,Recommendation,2021-10-14,,Fleet_Risk_Management,No Response,,FBD1E7BA9564863B88D5C43CB833AFAF,4BAEE84AF7A92177C9064DDC2FC010CE,,True,0.0,False,,Other,414,5
Motor,62E8B5EA7622474A20EAE2D695B2102A,2021-10-14,Recommendation,2021-10-14,,Fleet_Risk_Management,No Response,,FBD1E7BA9564863B88D5C43CB833AFAF,4BAEE84AF7A92177C9064DDC2FC010CE,,True,0.0,False,,Other,414,5
Motor,62E8B5EA7622474A20EAE2D695B2102A,2021-10-14,Recommendation,2021-10-14,,Fleet_Risk_Management,No Response,,FBD1E7BA9564863B88D5C43CB833AFAF,4BAEE84AF7A92177C9064DDC2FC010CE,,True,0.0,False,,Other,414,5
Property,25E6EDA39828266DDB287258014932FB,2021-07-14,Recommendation,2021-07-22,,Process_Hazards,Completed Verified,2022-12-06,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,502.0,True,0.0,False,,Other,310,10
Property,25E6EDA39828266DDB287258014932FB,2021-07-14,Recommendation,2021-07-22,,Management_of_Change,Completed Verified,2021-10-29,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,99.0,True,0.0,False,,Other,310,10
Property,25E6EDA39828266DDB287258014932FB,2021-07-14,Recommendation,2021-07-22,,Automatic_Fire_Detection,Completed Not Verified,2022-06-13,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,326.0,True,0.0,False,,Other,310,10
Property,25E6EDA39828266DDB287258014932FB,2021-07-14,Recommendation,2021-07-22,,Electrical_Maintenance,Completed Not Verified,2022-06-13,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,326.0,True,0.0,False,,Other,310,10
Property,25E6EDA39828266DDB287258014932FB,2021-07-14,Recommendation,2021-07-22,,Process_Hazards,Completed Not Verified,2022-06-13,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,326.0,True,0.0,False,,Other,310,10
Property,25E6EDA39828266DDB287258014932FB,2021-07-14,Recommendation,2021-07-22,,Construction,In Process,2021-10-29,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,99.0,True,0.0,False,,Other,310,10
Property,25E6EDA39828266DDB287258014932FB,2021-07-29,Recommendation,2021-08-06,,Special_Fixed_Fire_Protection,Completed Not Verified,2022-06-13,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,311.0,True,0.0,False,,Other,310,10
Property,25E6EDA39828266DDB287258014932FB,2021-07-29,Recommendation,2021-08-06,,External_Storage,Completed Not Verified,2022-06-13,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,311.0,True,0.0,False,,Other,310,10
Property,25E6EDA39828266DDB287258014932FB,2021-07-29,Requirement,2021-08-06,2021-11-06,General_Maintenance,Completed Verified,2021-10-29,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,84.0,True,1382.0,True,92.0,Other,310,10
Property,25E6EDA39828266DDB287258014932FB,2021-07-29,Requirement,2021-08-06,2021-11-06,General_Maintenance,Completed Verified,2021-10-29,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,84.0,True,1382.0,True,92.0,Other,310,10
Property,6FF9A392D8017E91061FCA7A0D2BCDDB,2021-08-19,Recommendation,2021-08-23,,Management_of_Change,In Process,2022-11-04,5CE8266757B27623F18AB526111231B6,F4A5F77DBC261A64BD853D05F8410365,438.0,True,0.0,False,,Other,310,28
Property,6FF9A392D8017E91061FCA7A0D2BCDDB,2021-08-19,Requirement,2021-08-23,2021-09-23,Management_of_Change,Completed Verified,2022-07-05,5CE8266757B27623F18AB526111231B6,F4A5F77DBC261A64BD853D05F8410365,316.0,True,1426.0,True,31.0,Other,310,28
Property,6FF9A392D8017E91061FCA7A0D2BCDDB,2021-08-19,Requirement,2021-08-23,2021-09-23,Process_Hazards,Completed Verified,2022-11-04,5CE8266757B27623F18AB526111231B6,F4A5F77DBC261A64BD853D05F8410365,438.0,True,1426.0,True,31.0,Other,310,28
Property,6FF9A392D8017E91061FCA7A0D2BCDDB,2021-08-19,Requirement,2021-08-23,2021-11-23,Emergency_Response,Completed Verified,2022-07-05,5CE8266757B27623F18AB526111231B6,F4A5F77DBC261A64BD853D05F8410365,316.0,True,1365.0,True,92.0,Other,310,28
Property,6FF9A392D8017E91061FCA7A0D2BCDDB,2021-08-19,Requirement,2021-08-23,2021-12-23,Process_Hazards,In Process,2023-08-30,5CE8266757B27623F18AB526111231B6,F4A5F77DBC261A64BD853D05F8410365,737.0,True,1335.0,True,122.0,Other,310,28
Property,6FF9A392D8017E91061FCA7A0D2BCDDB,2021-08-19,Requirement,2021-08-23,2021-11-23,Compartmentation,No Plans,2022-11-04,5CE8266757B27623F18AB526111231B6,F4A5F77DBC261A64BD853D05F8410365,438.0,True,1365.0,True,92.0,Other,310,28
Property,6FF9A392D8017E91061FCA7A0D2BCDDB,2021-08-19,Requirement,2021-08-23,2022-02-23,Compartmentation,No Plans,2022-11-04,5CE8266757B27623F18AB526111231B6,F4A5F77DBC261A64BD853D05F8410365,438.0,True,1273.0,True,184.0,Other,310,28
Property,6FF9A392D8017E91061FCA7A0D2BCDDB,2021-11-16,Recommendation,2021-11-26,,External_Storage,Completed Not Verified,2022-04-13,5CE8266757B27623F18AB526111231B6,F4A5F77DBC261A64BD853D05F8410365,138.0,True,0.0,False,,Other,310,28
Property,6FF9A392D8017E91061FCA7A0D2BCDDB,2021-11-16,Recommendation,2021-11-26,,Construction,Completed Not Verified,2022-04-13,5CE8266757B27623F18AB526111231B6,F4A5F77DBC261A64BD853D05F8410365,138.0,True,0.0,False,,Other,310,28
Property,6FF9A392D8017E91061FCA7A0D2BCDDB,2021-11-16,Recommendation,2021-11-26,,Process_Hazards,Completed Not Verified,2022-04-13,5CE8266757B27623F18AB526111231B6,F4A5F77DBC261A64BD853D05F8410365,138.0,True,0.0,False,,Other,310,28
Property,6FF9A392D8017E91061FCA7A0D2BCDDB,2021-11-16,Recommendation,2021-11-26,,Compartmentation,Completed Not Verified,2022-04-13,5CE8266757B27623F18AB526111231B6,F4A5F77DBC261A64BD853D05F8410365,138.0,True,0.0,False,,Other,310,28
Property,6FF9A392D8017E91061FCA7A0D2BCDDB,2021-11-16,Recommendation,2021-11-26,,Compartmentation,Completed Not Verified,2022-04-13,5CE8266757B27623F18AB526111231B6,F4A5F77DBC261A64BD853D05F8410365,138.0,True,0.0,False,,Other,310,28
Property,6FF9A392D8017E91061FCA7A0D2BCDDB,2021-11-16,Recommendation,2021-11-26,,Automatic_Fire_Detection,Completed Not Verified,2022-04-13,5CE8266757B27623F18AB526111231B6,F4A5F77DBC261A64BD853D05F8410365,138.0,True,0.0,False,,Other,310,28
Property,6FF9A392D8017E91061FCA7A0D2BCDDB,2021-11-16,Recommendation,2021-11-26,,Process_Hazards,Completed Not Verified,2022-04-13,5CE8266757B27623F18AB526111231B6,F4A5F77DBC261A64BD853D05F8410365,138.0,True,0.0,False,,Other,310,28
Property,6FF9A392D8017E91061FCA7A0D2BCDDB,2021-11-16,Recommendation,2021-11-26,,Business_Continuity,In Process,2022-04-13,5CE8266757B27623F18AB526111231B6,F4A5F77DBC261A64BD853D05F8410365,138.0,True,0.0,False,,Other,310,28
Property,6FF9A392D8017E91061FCA7A0D2BCDDB,2021-11-16,Recommendation,2021-11-26,,Electrical_Maintenance,In Process,2022-04-13,5CE8266757B27623F18AB526111231B6,F4A5F77DBC261A64BD853D05F8410365,138.0,True,0.0,False,,Other,310,28
Property,6FF9A392D8017E91061FCA7A0D2BCDDB,2021-11-16,Recommendation,2021-11-26,,External_Storage,In Process,2022-04-13,5CE8266757B27623F18AB526111231B6,F4A5F77DBC261A64BD853D05F8410365,138.0,True,0.0,False,,Other,310,28
Property,6FF9A392D8017E91061FCA7A0D2BCDDB,2021-11-16,Recommendation,2021-11-26,,Compartmentation,In Process,2022-04-13,5CE8266757B27623F18AB526111231B6,F4A5F77DBC261A64BD853D05F8410365,138.0,True,0.0,False,,Other,310,28
Property,6FF9A392D8017E91061FCA7A0D2BCDDB,2021-11-16,Recommendation,2021-11-26,,Automatic_Fire_Detection,In Process,2022-04-13,5CE8266757B27623F18AB526111231B6,F4A5F77DBC261A64BD853D05F8410365,138.0,True,0.0,False,,Other,310,28
Property,6FF9A392D8017E91061FCA7A0D2BCDDB,2022-07-05,Requirement,2022-07-14,2022-08-14,Electrical_Maintenance,Completed Not Verified,2022-11-04,5CE8266757B27623F18AB526111231B6,F4A5F77DBC261A64BD853D05F8410365,113.0,True,1101.0,True,31.0,Other,310,28
Property,6FF9A392D8017E91061FCA7A0D2BCDDB,2022-07-05,Requirement,2022-07-14,2022-08-14,Inspections,In Process,2023-09-07,5CE8266757B27623F18AB526111231B6,F4A5F77DBC261A64BD853D05F8410365,420.0,True,1101.0,True,31.0,Other,310,28
Property,6FF9A392D8017E91061FCA7A0D2BCDDB,2022-07-05,Requirement,2022-07-14,2022-10-14,Compartmentation,No Plans,2023-09-07,5CE8266757B27623F18AB526111231B6,F4A5F77DBC261A64BD853D05F8410365,420.0,True,1040.0,True,92.0,Other,310,28
Property,6FF9A392D8017E91061FCA7A0D2BCDDB,2022-07-05,Requirement,2022-07-14,2023-01-14,Contractor_Controls,No Response,2023-09-07,5CE8266757B27623F18AB526111231B6,F4A5F77DBC261A64BD853D05F8410365,420.0,True,948.0,True,184.0,Other,310,28
Property,6FF9A392D8017E91061FCA7A0D2BCDDB,2022-07-05,Requirement,2022-07-14,2022-09-14,Management_of_Change,No Response,2023-09-07,5CE8266757B27623F18AB526111231B6,F4A5F77DBC261A64BD853D05F8410365,420.0,True,1070.0,True,62.0,Other,310,28
Property,6FF9A392D8017E91061FCA7A0D2BCDDB,2022-07-05,Requirement,2022-07-14,2022-10-14,General_Maintenance,In Process,2023-09-07,5CE8266757B27623F18AB526111231B6,F4A5F77DBC261A64BD853D05F8410365,420.0,True,1040.0,True,92.0,Other,310,28
Property,6FF9A392D8017E91061FCA7A0D2BCDDB,2022-07-05,Requirement,2022-07-14,2022-09-14,Impairment_Procedures,No Response,2023-09-07,5CE8266757B27623F18AB526111231B6,F4A5F77DBC261A64BD853D05F8410365,420.0,True,1070.0,True,62.0,Other,310,28
Property,6FF9A392D8017E91061FCA7A0D2BCDDB,2022-07-05,Requirement,2022-07-14,2023-01-14,General_Maintenance,No Response,2023-09-07,5CE8266757B27623F18AB526111231B6,F4A5F77DBC261A64BD853D05F8410365,420.0,True,948.0,True,184.0,Other,310,28
Property,6FF9A392D8017E91061FCA7A0D2BCDDB,2022-07-05,Recommendation,2022-07-14,,Business_Continuity,Agreed Long Term,2023-08-30,5CE8266757B27623F18AB526111231B6,F4A5F77DBC261A64BD853D05F8410365,412.0,True,0.0,False,,Other,310,28
Liability,3F7B52908ABBD889CD292CA660F52F7B,2022-12-08,Critical Requirement,2022-12-19,2023-01-31,Risk_Assessment,In Process,2023-07-06,5651D908D5B3AB8D4A8FE8089B4E7D83,6848AE6F8E786062F1B23476C9ECD258,199.0,True,931.0,True,43.0,Other,27,5
Liability,3F7B52908ABBD889CD292CA660F52F7B,2022-12-08,Requirement,2022-12-19,2023-01-31,Safe_Operating_Procedures,In Process,2023-06-13,5651D908D5B3AB8D4A8FE8089B4E7D83,6848AE6F8E786062F1B23476C9ECD258,176.0,True,931.0,True,43.0,Other,27,5
Liability,3F7B52908ABBD889CD292CA660F52F7B,2022-12-08,Requirement,2022-12-19,2023-01-31,Safe_Operating_Procedures,In Process,2023-06-13,5651D908D5B3AB8D4A8FE8089B4E7D83,6848AE6F8E786062F1B23476C9ECD258,176.0,True,931.0,True,43.0,Other,27,5
Liability,3F7B52908ABBD889CD292CA660F52F7B,2022-12-08,Requirement,2022-12-19,2023-01-31,Risk_Assessment,In Process,2023-07-06,5651D908D5B3AB8D4A8FE8089B4E7D83,6848AE6F8E786062F1B23476C9ECD258,199.0,True,931.0,True,43.0,Other,27,5
Liability,3F7B52908ABBD889CD292CA660F52F7B,2022-12-08,Requirement,2022-12-19,2023-01-31,Risk_Assessment,In Process,2023-06-13,5651D908D5B3AB8D4A8FE8089B4E7D83,6848AE6F8E786062F1B23476C9ECD258,176.0,True,931.0,True,43.0,Other,27,5
Property,2F6AB67BDD0084A4F1325F43D8A36591,2024-05-02,Requirement,2024-05-28,2024-08-28,Inspections,In Process,,FBD1E7BA9564863B88D5C43CB833AFAF,C6A0E7C2E78CED7F024313CB92B897A3,,True,356.0,True,92.0,Other,414,6
Property,2F6AB67BDD0084A4F1325F43D8A36591,2024-05-02,Requirement,2024-05-28,2024-08-28,Security,In Process,,FBD1E7BA9564863B88D5C43CB833AFAF,C6A0E7C2E78CED7F024313CB92B897A3,,True,356.0,True,92.0,Security,414,6
Property,2F6AB67BDD0084A4F1325F43D8A36591,2024-05-02,Requirement,2024-05-28,2024-08-28,Security,In Process,,FBD1E7BA9564863B88D5C43CB833AFAF,C6A0E7C2E78CED7F024313CB92B897A3,,True,356.0,True,92.0,Security,414,6
Property,2F6AB67BDD0084A4F1325F43D8A36591,2024-05-02,Requirement,2024-05-28,2024-08-28,Security,In Process,,FBD1E7BA9564863B88D5C43CB833AFAF,C6A0E7C2E78CED7F024313CB92B897A3,,True,356.0,True,92.0,Security,414,6
Property,2F6AB67BDD0084A4F1325F43D8A36591,2024-05-02,Requirement,2024-05-28,2024-08-28,Fire_Safety_Management,In Process,,FBD1E7BA9564863B88D5C43CB833AFAF,C6A0E7C2E78CED7F024313CB92B897A3,,True,356.0,True,92.0,Other,414,6
Property,2F6AB67BDD0084A4F1325F43D8A36591,2024-05-02,Requirement,2024-05-28,2024-08-28,Management_of_Change,In Process,,FBD1E7BA9564863B88D5C43CB833AFAF,C6A0E7C2E78CED7F024313CB92B897A3,,True,356.0,True,92.0,Other,414,6
Property,3D8FB897584A06A2E0A2D6E33A448F57,2023-02-07,Recommendation,2023-02-15,,Business_Continuity,In Process,2023-02-17,5CE8266757B27623F18AB526111231B6,3A52F3C22ED6FCDE5BF696A6C02C9E73,2.0,True,0.0,False,,Other,310,3
Property,3D8FB897584A06A2E0A2D6E33A448F57,2023-02-07,Recommendation,2023-02-15,,Fire_Service_and_Water_Supplies,In Process,2023-02-17,5CE8266757B27623F18AB526111231B6,3A52F3C22ED6FCDE5BF696A6C02C9E73,2.0,True,0.0,False,,Other,310,3
Property,3D8FB897584A06A2E0A2D6E33A448F57,2023-02-07,Recommendation,2023-02-15,,Process_Hazards,In Process,2023-02-17,5CE8266757B27623F18AB526111231B6,3A52F3C22ED6FCDE5BF696A6C02C9E73,2.0,True,0.0,False,,Other,310,3
Property,87E88544A2352414E76C392C103231A3,2022-02-02,Recommendation,2022-05-25,,External_Storage,No Response,,FBD1E7BA9564863B88D5C43CB833AFAF,94A990462684A2FBB5DFC7FAB1C8975D,,True,0.0,False,,Other,414,2
Property,87E88544A2352414E76C392C103231A3,2022-02-02,Recommendation,2022-05-25,,General_Maintenance,No Response,,FBD1E7BA9564863B88D5C43CB833AFAF,94A990462684A2FBB5DFC7FAB1C8975D,,True,0.0,False,,Other,414,2
Property,AC163B5ED438330D231A882A06417B80,2024-05-24,Requirement,2024-07-05,2024-08-30,General_Maintenance,In Process,2024-07-25,FBD1E7BA9564863B88D5C43CB833AFAF,25EC916D56B8212E569DBF2E4E4B51D4,20.0,True,354.0,True,56.0,Other,414,5
Property,AC163B5ED438330D231A882A06417B80,2024-05-24,Requirement,2024-07-05,2024-08-30,Process_Hazards,In Process,2024-07-25,FBD1E7BA9564863B88D5C43CB833AFAF,25EC916D56B8212E569DBF2E4E4B51D4,20.0,True,354.0,True,56.0,Other,414,5
Property,AC163B5ED438330D231A882A06417B80,2024-05-24,Requirement,2024-07-05,2024-08-30,Fire_Safety_Management,In Process,2024-07-25,FBD1E7BA9564863B88D5C43CB833AFAF,25EC916D56B8212E569DBF2E4E4B51D4,20.0,True,354.0,True,56.0,Other,414,5
Property,AC163B5ED438330D231A882A06417B80,2024-05-24,Requirement,2024-07-05,2024-08-30,Special_Fixed_Fire_Protection,Under Review,2024-07-25,FBD1E7BA9564863B88D5C43CB833AFAF,25EC916D56B8212E569DBF2E4E4B51D4,20.0,True,354.0,True,56.0,Other,414,5
Property,AC163B5ED438330D231A882A06417B80,2024-05-24,Recommendation,2024-07-05,2024-08-30,Security,No Plans Agreed,2024-07-25,FBD1E7BA9564863B88D5C43CB833AFAF,25EC916D56B8212E569DBF2E4E4B51D4,20.0,True,354.0,True,56.0,Security,414,5
Property,13EDAB3172484C10BA25A4AD69EB9A31,2021-11-25,Recommendation,2022-03-29,,External_Storage,Under Review,2022-11-24,FBD1E7BA9564863B88D5C43CB833AFAF,6848AE6F8E786062F1B23476C9ECD258,240.0,True,0.0,False,,Other,414,56
Property,13EDAB3172484C10BA25A4AD69EB9A31,2021-11-25,Recommendation,2022-03-29,,General_Maintenance,Under Review,2022-11-24,FBD1E7BA9564863B88D5C43CB833AFAF,6848AE6F8E786062F1B23476C9ECD258,240.0,True,0.0,False,,Other,414,56
Property,13EDAB3172484C10BA25A4AD69EB9A31,2022-06-21,Requirement,2022-06-21,2023-01-01,Automatic_Fire_Detection,Completed Verified,2022-11-24,FBD1E7BA9564863B88D5C43CB833AFAF,6848AE6F8E786062F1B23476C9ECD258,156.0,True,961.0,True,194.0,Other,414,56
Property,13EDAB3172484C10BA25A4AD69EB9A31,2022-06-21,Requirement,2022-07-05,2023-01-01,Sprinkler_Protection,Completed Verified,2022-11-24,FBD1E7BA9564863B88D5C43CB833AFAF,6848AE6F8E786062F1B23476C9ECD258,142.0,True,961.0,True,180.0,Other,414,56
Property,13EDAB3172484C10BA25A4AD69EB9A31,2022-06-21,Requirement,2022-07-05,2022-10-31,Emergency_Response,Completed Not Verified,2023-03-28,FBD1E7BA9564863B88D5C43CB833AFAF,6848AE6F8E786062F1B23476C9ECD258,266.0,True,1023.0,True,118.0,Other,414,56
Property,13EDAB3172484C10BA25A4AD69EB9A31,2022-06-21,Requirement,2022-07-05,2023-01-01,Utilities,Completed Verified,2022-11-24,FBD1E7BA9564863B88D5C43CB833AFAF,6848AE6F8E786062F1B23476C9ECD258,142.0,True,961.0,True,180.0,Other,414,56
Property,13EDAB3172484C10BA25A4AD69EB9A31,2022-06-21,Requirement,2022-07-05,2023-01-01,Inspections,Completed Not Verified,2022-11-24,FBD1E7BA9564863B88D5C43CB833AFAF,6848AE6F8E786062F1B23476C9ECD258,142.0,True,961.0,True,180.0,Other,414,56
Property,13EDAB3172484C10BA25A4AD69EB9A31,2022-06-21,Requirement,2022-07-05,2022-10-31,General_Maintenance,Completed Not Verified,2022-11-24,FBD1E7BA9564863B88D5C43CB833AFAF,6848AE6F8E786062F1B23476C9ECD258,142.0,True,1023.0,True,118.0,Other,414,56
Property,13EDAB3172484C10BA25A4AD69EB9A31,2022-06-21,Requirement,2022-07-05,2022-10-31,Fire_Service_and_Water_Supplies,Completed Verified,2023-03-28,FBD1E7BA9564863B88D5C43CB833AFAF,6848AE6F8E786062F1B23476C9ECD258,266.0,True,1023.0,True,118.0,Other,414,56
Property,13EDAB3172484C10BA25A4AD69EB9A31,2022-06-21,Requirement,2022-07-05,2023-01-01,Security,Completed Verified,2023-03-28,FBD1E7BA9564863B88D5C43CB833AFAF,6848AE6F8E786062F1B23476C9ECD258,266.0,True,961.0,True,180.0,Security,414,56
Property,13EDAB3172484C10BA25A4AD69EB9A31,2022-06-21,Requirement,2022-07-05,2022-10-31,Security,Completed Verified,2023-03-28,FBD1E7BA9564863B88D5C43CB833AFAF,6848AE6F8E786062F1B23476C9ECD258,266.0,True,1023.0,True,118.0,Security,414,56
Property,13EDAB3172484C10BA25A4AD69EB9A31,2022-06-21,Requirement,2022-07-05,2022-10-31,Security,Completed Verified,2023-03-28,FBD1E7BA9564863B88D5C43CB833AFAF,6848AE6F8E786062F1B23476C9ECD258,266.0,True,1023.0,True,118.0,Security,414,56
Property,13EDAB3172484C10BA25A4AD69EB9A31,2022-06-21,Requirement,2022-07-05,2022-10-31,Sprinkler_Protection,Completed Not Verified,2023-03-28,FBD1E7BA9564863B88D5C43CB833AFAF,6848AE6F8E786062F1B23476C9ECD258,266.0,True,1023.0,True,118.0,Other,414,56
Property,13EDAB3172484C10BA25A4AD69EB9A31,2022-06-21,Requirement,2022-07-05,2022-10-31,Security,Completed Verified,2022-07-11,FBD1E7BA9564863B88D5C43CB833AFAF,6848AE6F8E786062F1B23476C9ECD258,6.0,True,1023.0,True,118.0,Security,414,56
Property,13EDAB3172484C10BA25A4AD69EB9A31,2022-06-21,Recommendation,2022-07-05,,Security,Completed Verified,2023-03-28,FBD1E7BA9564863B88D5C43CB833AFAF,6848AE6F8E786062F1B23476C9ECD258,266.0,True,0.0,False,,Security,414,56
Property,13EDAB3172484C10BA25A4AD69EB9A31,2022-06-21,Requirement,2022-07-05,2023-01-01,Security,Completed Verified,2022-11-24,FBD1E7BA9564863B88D5C43CB833AFAF,6848AE6F8E786062F1B23476C9ECD258,142.0,True,961.0,True,180.0,Security,414,56
Property,13EDAB3172484C10BA25A4AD69EB9A31,2022-06-21,Recommendation,2022-07-05,,Security,Completed Not Verified,2022-11-24,FBD1E7BA9564863B88D5C43CB833AFAF,6848AE6F8E786062F1B23476C9ECD258,142.0,True,0.0,False,,Security,414,56
Property,13EDAB3172484C10BA25A4AD69EB9A31,2022-06-21,Requirement,2022-07-05,2023-01-01,General_Maintenance,In Process,2022-11-24,FBD1E7BA9564863B88D5C43CB833AFAF,6848AE6F8E786062F1B23476C9ECD258,142.0,True,961.0,True,180.0,Other,414,56
Property,13EDAB3172484C10BA25A4AD69EB9A31,2023-03-06,Requirement,2023-03-31,2023-05-30,Storage_Hazards,In Process,2023-05-30,FBD1E7BA9564863B88D5C43CB833AFAF,6848AE6F8E786062F1B23476C9ECD258,60.0,True,812.0,True,60.0,Other,414,56
Property,13EDAB3172484C10BA25A4AD69EB9A31,2023-03-06,Requirement,2023-03-31,2023-05-30,External_Storage,In Process,2023-05-30,FBD1E7BA9564863B88D5C43CB833AFAF,6848AE6F8E786062F1B23476C9ECD258,60.0,True,812.0,True,60.0,Other,414,56
Property,13EDAB3172484C10BA25A4AD69EB9A31,2023-03-06,Requirement,2023-03-31,2023-05-30,Asbestos,In Process,2023-05-30,FBD1E7BA9564863B88D5C43CB833AFAF,6848AE6F8E786062F1B23476C9ECD258,60.0,True,812.0,True,60.0,Other,414,56
Property,13EDAB3172484C10BA25A4AD69EB9A31,2023-03-06,Requirement,2023-03-31,2023-05-30,Storage_Hazards,In Process,2023-05-30,FBD1E7BA9564863B88D5C43CB833AFAF,6848AE6F8E786062F1B23476C9ECD258,60.0,True,812.0,True,60.0,Other,414,56
Property,13EDAB3172484C10BA25A4AD69EB9A31,2023-03-06,Requirement,2023-03-31,2023-05-30,General_Maintenance,In Process,2023-05-30,FBD1E7BA9564863B88D5C43CB833AFAF,6848AE6F8E786062F1B23476C9ECD258,60.0,True,812.0,True,60.0,Other,414,56
Property,13EDAB3172484C10BA25A4AD69EB9A31,2023-03-06,Recommendation,2023-03-31,,Housekeeping,In Process,2023-05-30,FBD1E7BA9564863B88D5C43CB833AFAF,6848AE6F8E786062F1B23476C9ECD258,60.0,True,0.0,False,,Housekeeping,414,56
Property,13EDAB3172484C10BA25A4AD69EB9A31,2023-03-06,Recommendation,2023-03-31,,Compartmentation,In Process,2023-05-30,FBD1E7BA9564863B88D5C43CB833AFAF,6848AE6F8E786062F1B23476C9ECD258,60.0,True,0.0,False,,Other,414,56
Property,13EDAB3172484C10BA25A4AD69EB9A31,2023-03-06,Requirement,2023-03-31,2023-06-30,Management_of_Change,Under Review,2023-05-30,FBD1E7BA9564863B88D5C43CB833AFAF,6848AE6F8E786062F1B23476C9ECD258,60.0,True,781.0,True,91.0,Other,414,56
Property,13EDAB3172484C10BA25A4AD69EB9A31,2023-03-06,Requirement,2023-03-31,2023-06-30,Special_Fixed_Fire_Protection,Under Review,2023-05-30,FBD1E7BA9564863B88D5C43CB833AFAF,6848AE6F8E786062F1B23476C9ECD258,60.0,True,781.0,True,91.0,Other,414,56
Property,13EDAB3172484C10BA25A4AD69EB9A31,2023-03-06,Requirement,2023-03-31,2023-06-30,Compartmentation,Under Review,2023-05-30,FBD1E7BA9564863B88D5C43CB833AFAF,6848AE6F8E786062F1B23476C9ECD258,60.0,True,781.0,True,91.0,Other,414,56
